,codecommune,nomcommune
5949,17424,SEMOUSSAC
5950,17425,SEMUSSAC
5951,17426,LE SEURE
5952,17427,SIECQ
5953,17428,SONNAC
5954,17429,SOUBISE
5955,17430,SOUBRAN
5956,17431,SOULIGNONNE
5957,17432,SOUMÉRAS
5958,17433,SOUSMOULINS
5959,17434,SURGÈRES
5960,17435,TAILLANT
5961,17436,TAILLEBOURG
5962,17437,TALMONT-SUR-GIRONDE
5963,17438,TANZAC
5964,17439,TAUGON
5965,17440,TERNANT
5966,17441,TESSON
5967,17442,THAIMS
5968,17443,THAIRÉ
5969,17444,THÉNAC
5970,17445,THÉZAC
5971,17446,THORS
5972,17447,LE THOU
5973,17448,TONNAY-BOUTONNE
5974,17449,TONNAY-CHARENTE
5975,17450,TORXÉ
5976,17451,LES TOUCHES-DE-PÉRIGNY
5977,17452,LA TREMBLADE
5978,17453,TRIZAY
5979,17454,TUGÉRAS-SAINT-MAURICE
5980,17455,LA VALLÉE
5981,17457,LA DEVISE
5982,17458,VANZAC
5983,17459,VARAIZE
5984,17460,VARZAY
5985,17461,VAUX-SUR-MER
5986,17462,VÉNÉRAND
5987,17463,VERGEROUX
5988,17464,VERGNÉ
5989,17465,LA VERGNE
5990,17466,VÉRINES
5991,17467,VERVANT
5992,17468,VIBRAC
5993,17469,VILLARS-EN-PONS
5994,17470,VILLARS-LES-BOIS
5995,17471,LA VILLEDIEU
5996,17472,VILLEDOUX
5997,17473,VILLEMORIN
5998,17474,VILLENEUVE-LA-COMTESSE
5999,17476,VILLEXAVIER
6000,17477,VILLIERS-COUTURE
6001,17478,VINAX
6002,17479,VIROLLET
6003,17480,VIRSON
6004,17481,VOISSAY
6005,17482,VOUHÉ
6006,17483,YVES
6007,17484,PORT-DES-BARQUES
6008,17485,LE GRAND-VILLAGE-PLAGE
6009,17486,LA BRÉE-LES-BAINS
6010,18001,ACHÈRES
6011,18002,AINAY-LE-VIEIL
6012,18003,LES AIX-D'ANGILLON
6013,18004,ALLOGNY
6014,18005,ALLOUIS
6015,18006,ANNOIX
6016,18007,APREMONT-SUR-ALLIER
6017,18008,ARÃAY
6018,18009,ARCOMPS
6019,18010,ARDENAIS
6020,18011,ARGENT-SUR-SAULDRE
6021,18012,ARGENVIÈRES
6022,18013,ARPHEUILLES
6023,18014,ASSIGNY
6024,18015,AUBIGNY-SUR-NÈRE
6025,18016,AUBINGES
6026,18017,AUGY-SUR-AUBOIS
6027,18018,AVORD
6028,18019,AZY
6029,18020,BANNAY
6030,18021,BANNEGON
6031,18022,BARLIEU
6032,18023,BAUGY
6033,18024,BEDDES
6034,18025,BEFFES
6035,18026,BELLEVILLE-SUR-LOIRE
6036,18027,BENGY-SUR-CRAON
6037,18028,BERRY-BOUY
6038,18029,BESSAIS-LE-FROMENTAL
6039,18030,BLANCAFORT
6040,18031,BLET
6041,18032,BOULLERET
6042,18033,BOURGES
6043,18034,BOUZAIS
6044,18035,BRÉCY
6045,18036,BRINAY
6046,18037,BRINON-SUR-SAULDRE
6047,18038,BRUÈRE-ALLICHAMPS
6048,18039,BUÉ
6049,18040,BUSSY
6050,18041,LA CELETTE
6051,18042,LA CELLE
6052,18043,LA CELLE-CONDÉ
6053,18044,CERBOIS
6054,18045,CHALIVOY-MILON
6055,18046,CHAMBON
6056,18047,LA CHAPELLE-D'ANGILLON
6057,18048,LA CHAPELLE-HUGON
6058,18049,LA CHAPELLE-MONTLINARD
6059,18050,LA CHAPELLE-SAINT-URSIN
6060,18051,LA CHAPELOTTE
6061,18052,CHARENTON-DU-CHER
6062,18053,CHARENTONNAY
6063,18054,CHARLY
6064,18055,CHÂROST
6065,18056,CHASSY
6066,18057,CHÂTEAUMEILLANT
6067,18058,CHÂTEAUNEUF-SUR-CHER
6068,18059,LE CHÂTELET
6069,18060,CHAUMONT
6070,18061,CHAUMOUX-MARCILLY
6071,18062,LE CHAUTAY
6072,18063,CHAVANNES
6073,18064,CHÉRY
6074,18065,CHEZAL-BENOÃT
6075,18066,CIVRAY
6076,18067,CLÉMONT
6077,18068,COGNY
6078,18069,COLOMBIERS
6079,18070,CONCRESSAULT
6080,18071,CONTRES
6081,18072,CORNUSSE
6082,18073,CORQUOY
6083,18074,COUARGUES
6084,18075,COURS-LES-BARRES
6085,18076,COUST
6086,18077,COUY
6087,18078,CRÉZANÃAY-SUR-CHER
6088,18079,CRÉZANCY-EN-SANCERRE
6089,18080,CROISY
6090,18081,CROSSES
6091,18082,CUFFY
6092,18083,CULAN
6093,18084,DAMPIERRE-EN-CROT
6094,18085,DAMPIERRE-EN-GRAÃAY
6095,18086,DREVANT
6096,18087,DUN-SUR-AURON
6097,18088,ENNORDRES
6098,18089,EPINEUIL-LE-FLEURIEL
6099,18090,ETRÉCHY
6100,18091,FARGES-ALLICHAMPS
6101,18092,FARGES-EN-SEPTAINE
6102,18093,FAVERDINES
6103,18094,FEUX
6104,18095,FLAVIGNY
6105,18096,FOÃCY
6106,18097,FUSSY
6107,18098,GARDEFORT
6108,18099,GARIGNY
6109,18100,GENOUILLY
6110,18101,GERMIGNY-L'EXEMPT
6111,18102,GIVARDON
6112,18103,GRAÃAY
6113,18104,GROISES
6114,18105,GRON
6115,18106,GROSSOUVRE
6116,18107,LA GROUTTE
6117,18108,LA GUERCHE-SUR-L'AUBOIS
6118,18109,HENRICHEMONT
6119,18110,HERRY
6120,18111,HUMBLIGNY
6121,18112,IDS-SAINT-ROCH
6122,18113,IGNOL
6123,18114,INEUIL
6124,18115,IVOY-LE-PRÉ
6125,18116,JALOGNES
6126,18117,JARS
6127,18118,JOUET-SUR-L'AUBOIS
6128,18119,JUSSY-CHAMPAGNE
6129,18120,JUSSY-LE-CHAUDRIER
6130,18121,LANTAN
6131,18122,LAPAN
6132,18124,LAZENAY
6133,18125,LÉRÉ
6134,18126,LEVET
6135,18127,LIGNIÈRES
6136,18128,LIMEUX
6137,18129,LISSAY-LOCHY
6138,18130,LOYE-SUR-ARNON
6139,18131,LUGNY-BOURBONNAIS
6140,18132,LUGNY-CHAMPAGNE
6141,18133,LUNERY
6142,18134,LURY-SUR-ARNON
6143,18135,MAISONNAIS
6144,18136,MARÃAIS
6145,18137,MAREUIL-SUR-ARNON
6146,18138,MARMAGNE
6147,18139,MARSEILLES-LÈS-AUBIGNY
6148,18140,MASSAY
6149,18141,MEHUN-SUR-YÈVRE
6150,18142,MEILLANT
6151,18143,MENETOU-COUTURE
6152,18144,MENETOU-RÂTEL
6153,18145,MENETOU-SALON
6154,18146,MÉNÉTRÉOL-SOUS-SANCERRE
6155,18147,MÉNÉTRÉOL-SUR-SAULDRE
6156,18148,MÉREAU
6157,18149,MÉRY-ÈS-BOIS
6158,18150,MÉRY-SUR-CHER
6159,18151,MONTIGNY
6160,18152,MONTLOUIS
6161,18153,MORLAC
6162,18154,MORNAY-BERRY
6163,18155,MORNAY-SUR-ALLIER
6164,18156,MOROGUES
6165,18157,MORTHOMIERS
6166,18158,MOULINS-SUR-YÈVRE
6167,18159,NANÃAY
6168,18160,NÉRONDES
6169,18161,NEUILLY-EN-DUN
6170,18162,NEUILLY-EN-SANCERRE
6171,18163,NEUVY-DEUX-CLOCHERS
6172,18164,NEUVY-LE-BARROIS
6173,18165,NEUVY-SUR-BARANGEON
6174,18166,NOHANT-EN-GOÃT
6175,18167,NOHANT-EN-GRAÃAY
6176,18168,LE NOYER
6177,18169,NOZIÈRES
6178,18170,OIZON
6179,18171,ORCENAIS
6180,18172,ORVAL
6181,18173,OSMERY
6182,18174,OSMOY
6183,18175,OUROUER-LES-BOURDELINS
6184,18176,PARASSY
6185,18177,PARNAY
6186,18178,LA PERCHE
6187,18179,PIGNY
6188,18180,PLAIMPIED-GIVAUDINS
6189,18181,PLOU
6190,18182,POISIEUX
6191,18183,LE PONDY
6192,18184,PRÉCY
6193,18185,PRESLY
6194,18186,PREUILLY
6195,18187,PRÉVERANGES
6196,18188,PRIMELLES
6197,18189,QUANTILLY
6198,18190,QUINCY
6199,18191,RAYMOND
6200,18192,REIGNY
6201,18193,REZAY
6202,18194,RIANS
6203,18195,SAGONNE
6204,18196,SAINT-AIGNAN-DES-NOYERS
6205,18197,SAINT-AMAND-MONTROND
6206,18198,SAINT-AMBROIX
6207,18199,SAINT-BAUDEL
6208,18200,SAINT-BOUIZE
6209,18201,SAINT-CAPRAIS
6210,18202,SAINT-CÉOLS
6211,18203,SAINT-CHRISTOPHE-LE-CHAUDRY
6212,18204,SAINT-DENIS-DE-PALIN
6213,18205,SAINT-DOULCHARD
6214,18206,SAINT-ELOY-DE-GY
6215,18207,SAINT-FLORENT-SUR-CHER
6216,18208,SAINTE-GEMME-EN-SANCERROIS
6217,18209,SAINT-GEORGES-DE-POISIEUX
6218,18210,SAINT-GEORGES-SUR-LA-PRÉE
6219,18211,SAINT-GEORGES-SUR-MOULON
6220,18212,SAINT-GERMAIN-DES-BOIS
6221,18213,SAINT-GERMAIN-DU-PUY
6222,18214,SAINT-HILAIRE-DE-COURT
6223,18215,SAINT-HILAIRE-DE-GONDILLY
6224,18216,SAINT-HILAIRE-EN-LIGNIÈRES
6225,18217,SAINT-JEANVRIN
6226,18218,SAINT-JUST
6227,18219,SAINT-LAURENT
6228,18220,SAINT-LÉGER-LE-PETIT
6229,18221,SAINT-LOUP-DES-CHAUMES
6230,18223,SAINT-MARTIN-D'AUXIGNY
6231,18224,SAINT-MARTIN-DES-CHAMPS
6232,18225,SAINT-MAUR
6233,18226,SAINT-MICHEL-DE-VOLANGIS
6234,18227,SAINTE-MONTAINE
6235,18228,SAINT-OUTRILLE
6236,18229,SAINT-PALAIS
6237,18230,SAINT-PIERRE-LES-BOIS
6238,18231,SAINT-PIERRE-LES-ETIEUX
6239,18232,SAINT-PRIEST-LA-MARCHE
6240,18233,SAINT-SATUR
6241,18234,SAINT-SATURNIN
6242,18235,SAINTE-SOLANGE
6243,18236,SAINT-SYMPHORIEN
6244,18237,SAINTE-THORETTE
6245,18238,SAINT-VITTE
6246,18240,SANCERGUES
6247,18241,SANCERRE
6248,18242,SANCOINS
6249,18243,SANTRANGES
6250,18244,SAUGY
6251,18245,SAULZAIS-LE-POTIER
6252,18246,SAVIGNY-EN-SANCERRE
6253,18247,SAVIGNY-EN-SEPTAINE
6254,18248,SENNEÃAY
6255,18249,SENS-BEAUJEU
6256,18250,SERRUELLES
6257,18251,SÉVRY
6258,18252,SIDIAILLES
6259,18253,SOULANGIS
6260,18254,SOYE-EN-SEPTAINE
6261,18255,LE SUBDRAY
6262,18256,SUBLIGNY
6263,18257,SURY-PRÈS-LÉRÉ
6264,18258,SURY-EN-VAUX
6265,18259,SURY-ÈS-BOIS
6266,18260,TENDRON
6267,18261,THAUMIERS
6268,18262,THAUVENAY
6269,18263,THÉNIOUX
6270,18264,THOU
6271,18265,TORTERON
6272,18266,TOUCHAY
6273,18267,TROUY
6274,18268,UZAY-LE-VENON
6275,18269,VAILLY-SUR-SAULDRE
6276,18270,VALLENAY
6277,18271,VASSELAY
6278,18272,VEAUGUES
6279,18273,VENESMES
6280,18274,VERDIGNY
6281,18275,VEREAUX
6282,18276,VERNAIS
6283,18277,VERNEUIL
6284,18278,VESDUN
6285,18279,VIERZON
6286,18280,VIGNOUX-SOUS-LES-AIX
6287,18281,VIGNOUX-SUR-BARANGEON
6288,18282,VILLABON
6289,18283,VILLECELIN
6290,18284,VILLEGENON
6291,18285,VILLENEUVE-SUR-CHER
6292,18286,VILLEQUIERS
6293,18287,VINON
6294,18288,VORLY
6295,18289,VORNAY
6296,18290,VOUZERON
6297,19001,AFFIEUX
6298,19002,AIX
6299,19003,ALBIGNAC
6300,19004,ALBUSSAC
6301,19005,ALLASSAC
6302,19006,ALLEYRAT
6303,19007,ALTILLAC
6304,19008,AMBRUGEAT
6305,19009,LES ANGLES-SUR-CORRÈZE
6306,19010,ARGENTAT-SUR-DORDOGNE
6307,19011,ARNAC-POMPADOUR
6308,19012,ASTAILLAC
6309,19013,AUBAZINE
6310,19014,AURIAC
6311,19015,AYEN
6312,19016,BAR
6313,19017,BASSIGNAC-LE-BAS
6314,19018,BASSIGNAC-LE-HAUT
6315,19019,BEAULIEU-SUR-DORDOGNE
6316,19020,BEAUMONT
6317,19021,BELLECHASSAGNE
6318,19022,BENAYES
6319,19023,BEYNAT
6320,19024,BEYSSAC
6321,19025,BEYSSENAC
6322,19026,BILHAC
6323,19027,BONNEFOND
6324,19028,BORT-LES-ORGUES
6325,19029,BRANCEILLES
6326,19030,BRIGNAC-LA-PLAINE
6327,19031,BRIVE-LA-GAILLARDE
6328,19033,BUGEAT
6329,19034,CAMPS-SAINT-MATHURIN-LÉOBAZEL
6330,19035,CHABRIGNAC
6331,19036,CHAMBERET
6332,19037,CHAMBOULIVE
6333,19038,CHAMEYRAT
6334,19039,CHAMPAGNAC-LA-NOAILLE
6335,19040,CHAMPAGNAC-LA-PRUNE
6336,19041,CHANAC-LES-MINES
6337,19042,CHANTEIX
6338,19043,LA CHAPELLE-AUX-BROCS
6339,19044,LA CHAPELLE-AUX-SAINTS
6340,19045,LA CHAPELLE-SAINT-GÉRAUD
6341,19046,CHAPELLE-SPINASSE
6342,19047,CHARTRIER-FERRIÈRE
6343,19048,LE CHASTANG
6344,19049,CHASTEAUX
6345,19050,CHAUFFOUR-SUR-VELL
6346,19051,CHAUMEIL
6347,19052,CHAVANAC
6348,19053,CHAVEROCHE
6349,19054,CHENAILLER-MASCHEIX
6350,19055,CHIRAC-BELLEVUE
6351,19056,CLERGOUX
6352,19057,COLLONGES-LA-ROUGE
6353,19058,COMBRESSOL
6354,19059,CONCÈZE
6355,19060,CONDAT-SUR-GANAVEIX
6356,19061,CORNIL
6357,19062,CORRÈZE
6358,19063,COSNAC
6359,19064,COUFFY-SUR-SARSONNE
6360,19065,COURTEIX
6361,19066,CUBLAC
6362,19067,CUREMONTE
6363,19068,DAMPNIAT
6364,19069,DARAZAC
6365,19070,DARNETS
6366,19071,DAVIGNAC
6367,19072,DONZENAC
6368,19073,EGLETONS
6369,19074,L'EGLISE-AUX-BOIS
6370,19075,ESPAGNAC
6371,19076,ESPARTIGNAC
6372,19077,ESTIVALS
6373,19078,ESTIVAUX
6374,19079,EYBURIE
6375,19080,EYGURANDE
6376,19081,EYREIN
6377,19082,FAVARS
6378,19083,FEYT
6379,19084,FORGÈS
6380,19085,GIMEL-LES-CASCADES
6381,19086,GOULLES
6382,19087,GOURDON-MURAT
6383,19088,GRANDSAIGNE
6384,19089,GROS-CHASTANG
6385,19090,GUMONT
6386,19091,HAUTEFAGE
6387,19093,JUGEALS-NAZARETH
6388,19094,JUILLAC
6389,19095,LACELLE
6390,19096,LADIGNAC-SUR-RONDELLES
6391,19097,LAFAGE-SUR-SOMBRE
6392,19098,LAGARDE-MARC-LA-TOUR
6393,19099,LAGLEYGEOLLE
6394,19100,LAGRAULIÈRE
6395,19101,LAGUENNE-SUR-AVALOUZE
6396,19102,LAMAZIÈRE-BASSE
6397,19103,LAMAZIÈRE-HAUTE
6398,19104,LAMONGERIE
6399,19105,LANTEUIL
6400,19106,LAPLEAU
6401,19107,LARCHE
6402,19108,LAROCHE-PRÈS-FEYT
6403,19109,LASCAUX
6404,19110,LATRONCHE
6405,19111,LAVAL-SUR-LUZÈGE
6406,19112,LESTARDS
6407,19113,LIGINIAC
6408,19114,LIGNAREIX
6409,19115,LIGNEYRAC
6410,19116,LIOURDRES
6411,19117,LISSAC-SUR-COUZE
6412,19118,LE LONZAC
6413,19119,LOSTANGES
6414,19120,LOUIGNAC
6415,19121,LUBERSAC
6416,19122,MADRANGES
6417,19123,MALEMORT
6418,19124,MANSAC
6419,19125,MARCILLAC-LA-CROISILLE
6420,19126,MARCILLAC-LA-CROZE
6421,19128,MARGERIDES
6422,19129,MASSERET
6423,19130,MAUSSAC
6424,19131,MEILHARDS
6425,19132,MÉNOIRE
6426,19133,MERCOEUR
6427,19134,MERLINES
6428,19135,MESTES
6429,19136,MEYMAC
6430,19137,MEYRIGNAC-L'EGLISE
6431,19138,MEYSSAC
6432,19139,MILLEVACHES
6433,19140,MONCEAUX-SUR-DORDOGNE
6434,19141,MONESTIER-MERLINES
6435,19142,MONESTIER-PORT-DIEU
6436,19143,MONTAIGNAC-SUR-DOUSTRE
6437,19144,MONTGIBAUD
6438,19145,MOUSTIER-VENTADOUR
6439,19146,NAVES
6440,19147,NESPOULS
6441,19148,NEUVIC
6442,19149,NEUVILLE
6443,19150,NOAILHAC
6444,19151,NOAILLES
6445,19152,NONARDS
6446,19153,OBJAT
6447,19154,ORGNAC-SUR-VÉZÈRE
6448,19155,ORLIAC-DE-BAR
6449,19156,PALAZINGES
6450,19157,PALISSE
6451,19158,PANDRIGNES
6452,19159,PÉRET-BEL-AIR
6453,19160,PÉROLS-SUR-VÉZÈRE
6454,19161,PERPEZAC-LE-BLANC
6455,19162,PERPEZAC-LE-NOIR
6456,19163,LE PESCHER
6457,19164,PEYRELEVADE
6458,19165,PEYRISSAC
6459,19166,PIERREFITTE
6460,19167,CONFOLENT-PORT-DIEU
6461,19168,PRADINES
6462,19169,PUY-D'ARNAC
6463,19170,QUEYSSAC-LES-VIGNES
6464,19171,REYGADES
6465,19172,RILHAC-TREIGNAC
6466,19173,RILHAC-XAINTRIE
6467,19174,LA ROCHE-CANILLAC
6468,19175,ROCHE-LE-PEYROUX
6469,19176,ROSIERS-D'EGLETONS
6470,19177,ROSIERS-DE-JUILAC
6471,19178,SADROC
6472,19179,SAILLAC
6473,19180,SAINT-ANGEL
6474,19181,SAINT-AUGUSTIN
6475,19182,SAINT-AULAIRE
6476,19184,SAINT-BAZILE-DE-MEYSSAC
6477,19186,SAINT-BONNET-ELVERT
6478,19187,SAINT-BONNET-LA-RIVIÈRE
6479,19188,SAINT-BONNET-L'ENFANTIER
6480,19189,SAINT-BONNET-LES-TOURS-DE-MERLE
6481,19190,SAINT-BONNET-PRÈS-BORT
6482,19191,SAINT-CERNIN-DE-LARCHE
6483,19192,SAINT-CHAMANT
6484,19193,SAINT-CIRGUES-LA-LOUTRE
6485,19194,SAINT-CLÉMENT
6486,19195,SAINT-CYPRIEN
6487,19196,SAINT-CYR-LA-ROCHE
6488,19198,SAINT-ELOY-LES-TUILERIES
6489,19199,SAINT-ETIENNE-AUX-CLOS
6490,19200,SAINT-ETIENNE-LA-GENESTE
6491,19201,SAINT-EXUPÉRY-LES-ROCHES
6492,19202,SAINTE-FÉRÉOLE
6493,19203,SAINTE-FORTUNADE
6494,19204,SAINT-FRÉJOUX
6495,19205,SAINT-GENIEZ-Ô-MERLE
6496,19206,SAINT-GERMAIN-LAVOLPS
6497,19207,SAINT-GERMAIN-LES-VERGNES
6498,19208,SAINT-HILAIRE-FOISSAC
6499,19209,SAINT-HILAIRE-LES-COURBES
6500,19210,SAINT-HILAIRE-LUC
6501,19211,SAINT-HILAIRE-PEYROUX
6502,19212,SAINT-HILAIRE-TAURIEUX
6503,19213,SAINT-JAL
6504,19214,SAINT-JULIEN-AUX-BOIS
6505,19215,SAINT-JULIEN-LE-PÈLERIN
6506,19216,SAINT-JULIEN-LE-VENDÔMOIS
6507,19217,SAINT-JULIEN-MAUMONT
6508,19219,SAINTE-MARIE-LAPANOUZE
6509,19220,SAINT-MARTIAL-DE-GIMEL
6510,19221,SAINT-MARTIAL-ENTRAYGUES
6511,19222,SAINT-MARTIN-LA-MÉANNE
6512,19223,SAINT-MARTIN-SEPERT
6513,19225,SAINT-MERD-DE-LAPLEAU
6514,19226,SAINT-MERD-LES-OUSSINES
6515,19227,SAINT-MEXANT
6516,19228,SAINT-PANTALÉON-DE-LAPLEAU
6517,19229,SAINT-PANTALÉON-DE-LARCHE
6518,19230,SAINT-PARDOUX-CORBIER
6519,19231,SAINT-PARDOUX-LA-CROISILLE
6520,19232,SAINT-PARDOUX-LE-NEUF
6521,19233,SAINT-PARDOUX-LE-VIEUX
6522,19234,SAINT-PARDOUX-L'ORTIGIER
6523,19235,SAINT-PAUL
6524,19236,SAINT-PRIEST-DE-GIMEL
6525,19237,SAINT-PRIVAT
6526,19238,SAINT-RÉMY
6527,19239,SAINT-ROBERT
6528,19240,SAINT-SALVADOUR
6529,19241,SAINT-SETIERS
6530,19242,SAINT-SOLVE
6531,19243,SAINT-SORNIN-LAVOLPS
6532,19244,SAINT-SULPICE-LES-BOIS
6533,19245,SAINT-SYLVAIN
6534,19246,SAINT-VIANCE
6535,19247,SAINT-VICTOUR
6536,19248,SAINT-YBARD
6537,19249,SAINT-YRIEIX-LE-DÉJALAT
6538,19250,SALON-LA-TOUR
6539,19251,SARRAN
6540,19252,SARROUX - SAINT JULIEN
6541,19253,SEGONZAC
6542,19254,SÉGUR-LE-CHÂTEAU
6543,19255,SEILHAC
6544,19256,SÉRANDON
6545,19257,SÉRILHAC
6546,19258,SERVIÈRES-LE-CHÂTEAU
6547,19259,SEXCLES
6548,19260,SIONIAC
6549,19261,SORNAC
6550,19262,SOUDAINE-LAVINADIÈRE
6551,19263,SOUDEILLES
6552,19264,SOURSAC
6553,19265,TARNAC
6554,19266,THALAMY
6555,19268,TOY-VIAM
6556,19269,TREIGNAC
6557,19270,TROCHE
6558,19271,TUDEILS
6559,19272,TULLE
6560,19273,TURENNE
6561,19274,USSAC
6562,19275,USSEL
6563,19276,UZERCHE
6564,19277,VALIERGUES
6565,19278,VARETZ
6566,19279,VARS-SUR-ROSEIX
6567,19280,VÉGENNES
6568,19281,VEIX
6569,19283,VEYRIÈRES
6570,19284,VIAM
6571,19285,VIGEOIS
6572,19286,VIGNOLS
6573,19287,VITRAC-SUR-MONTANE
6574,19288,VOUTEZAC
6575,19289,YSSANDON
6576,21001,AGENCOURT
6577,21002,AGEY
6578,21003,AHUY
6579,21004,AIGNAY-LE-DUC
6580,21005,AISEREY
6581,21006,AISEY-SUR-SEINE
6582,21007,AISY-SOUS-THIL
6583,21008,ALISE-SAINTE-REINE
6584,21009,ALLEREY
6585,21010,ALOXE-CORTON
6586,21011,AMPILLY-LES-BORDES
6587,21012,AMPILLY-LE-SEC
6588,21013,ANCEY
6589,21014,ANTHEUIL
6590,21015,ANTIGNY-LA-VILLE
6591,21016,ARCEAU
6592,21017,ARCENANT
6593,21018,ARCEY
6594,21020,ARCONCEY
6595,21021,ARC-SUR-TILLE
6596,21022,ARGILLY
6597,21023,ARNAY-LE-DUC
6598,21024,ARNAY-SOUS-VITTEAUX
6599,21025,ARRANS
6600,21026,ASNIÈRES-EN-MONTAGNE
6601,21027,ASNIÈRES-LÈS-DIJON
6602,21028,ATHÉE
6603,21029,ATHIE
6604,21030,AUBAINE
6605,21031,AUBIGNY-EN-PLAINE
6606,21032,AUBIGNY-LA-RONCE
6607,21033,AUBIGNY-LÈS-SOMBERNON
6608,21034,AUTRICOURT
6609,21035,AUVILLARS-SUR-SAÔNE
6610,21036,AUXANT
6611,21037,AUXEY-DURESSES
6612,21038,AUXONNE
6613,21039,AVELANGES
6614,21040,AVOSNES
6615,21041,AVOT
6616,21042,BAGNOT
6617,21043,BAIGNEUX-LES-JUIFS
6618,21044,BALOT
6619,21045,BARBIREY-SUR-OUCHE
6620,21046,BARD-LE-RÉGULIER
6621,21047,BARD-LÈS-EPOISSES
6622,21048,BARGES
6623,21049,BARJON
6624,21050,BAUBIGNY
6625,21051,BAULME-LA-ROCHE
6626,21052,BEAULIEU
6627,21053,BEAUMONT-SUR-VINGEANNE
6628,21054,BEAUNE
6629,21055,BEAUNOTTE
6630,21056,BEIRE-LE-CHÂTEL
6631,21057,BEIRE-LE-FORT
6632,21058,BELAN-SUR-OURCE
6633,21059,BELLEFOND
6634,21060,BELLENEUVE
6635,21061,BELLENOD-SUR-SEINE
6636,21062,BELLENOT-SOUS-POUILLY
6637,21063,BENEUVRE
6638,21064,BENOISEY
6639,21065,BESSEY-EN-CHAUME
6640,21066,BESSEY-LA-COUR
6641,21067,BESSEY-LÈS-CÃTEAUX
6642,21068,BEUREY-BAUGUAY
6643,21069,BEURIZOT
6644,21070,BÉVY
6645,21071,BÈZE
6646,21072,BÉZOUOTTE
6647,21074,BILLEY
6648,21075,BILLY-LÈS-CHANCEAUX
6649,21076,BINGES
6650,21077,BISSEY-LA-CÔTE
6651,21078,BISSEY-LA-PIERRE
6652,21079,BLAGNY-SUR-VINGEANNE
6653,21080,BLAISY-BAS
6654,21081,BLAISY-HAUT
6655,21082,BLANCEY
6656,21083,BLANOT
6657,21084,SOURCE SEINE
6658,21085,BLIGNY-LE-SEC
6659,21086,BLIGNY-LÈS-BEAUNE
6660,21087,BLIGNY-SUR-OUCHE
6661,21088,BONCOURT-LE-BOIS
6662,21089,BONNENCONTRE
6663,21090,BOUDREVILLE
6664,21091,BOUHEY
6665,21092,BOUILLAND
6666,21093,BOUIX
6667,21094,BOURBERAIN
6668,21095,BOUSSELANGE
6669,21096,BOUSSENOIS
6670,21097,BOUSSEY
6671,21098,BOUX-SOUS-SALMAISE
6672,21099,BOUZE-LÈS-BEAUNE
6673,21100,BRAIN
6674,21101,BRAUX
6675,21102,BRAZEY-EN-MORVAN
6676,21103,BRAZEY-EN-PLAINE
6677,21104,BRÉMUR-ET-VAUROIS
6678,21105,BRESSEY-SUR-TILLE
6679,21106,BRETENIÈRE
6680,21107,BRETIGNY
6681,21108,BRIANNY
6682,21109,BRION-SUR-OURCE
6683,21110,BROCHON
6684,21111,BROGNON
6685,21112,BROIN
6686,21113,BROINDON
6687,21114,BUFFON
6688,21115,BUNCEY
6689,21116,BURE-LES-TEMPLIERS
6690,21117,BUSSEAUT
6691,21118,BUSSEROTTE-ET-MONTENAILLE
6692,21119,BUSSIÈRES
6693,21120,LA BUSSIÈRE-SUR-OUCHE
6694,21121,BUSSY-LA-PESLE
6695,21122,BUSSY-LE-GRAND
6696,21123,BUXEROLLES
6697,21124,CENSEREY
6698,21125,CÉRILLY
6699,21126,CESSEY-SUR-TILLE
6700,21127,CHAIGNAY
6701,21128,CHAILLY-SUR-ARMANÃON
6702,21129,CHAMBAIN
6703,21130,CHAMBEIRE
6704,21131,CHAMBLANC
6705,21132,CHAMBOEUF
6706,21133,CHAMBOLLE-MUSIGNY
6707,21134,CHAMESSON
6708,21135,CHAMPAGNE-SUR-VINGEANNE
6709,21136,CHAMPAGNY
6710,21137,CHAMP-D'OISEAU
6711,21138,CHAMPDÔTRE
6712,21139,CHAMPEAU-EN-MORVAN
6713,21140,CHAMPIGNOLLES
6714,21141,CHAMPRENAULT
6715,21142,CHANCEAUX
6716,21143,CHANNAY
6717,21144,CHARENCEY
6718,21145,CHARIGNY
6719,21146,CHARMES
6720,21147,CHARNY
6721,21148,CHARREY-SUR-SAÔNE
6722,21149,CHARREY-SUR-SEINE
6723,21150,CHASSAGNE-MONTRACHET
6724,21151,CHASSEY
6725,21152,CHÂTEAUNEUF
6726,21153,CHÂTELLENOT
6727,21154,CHÂTILLON-SUR-SEINE
6728,21155,CHAUDENAY-LA-VILLE
6729,21156,CHAUDENAY-LE-CHÂTEAU
6730,21157,CHAUGEY
6731,21158,CHAUME-ET-COURCHAMP
6732,21159,LA CHAUME
6733,21160,CHAUME-LÈS-BAIGNEUX
6734,21161,CHAUMONT-LE-BOIS
6735,21162,CHAUX
6736,21163,CHAZEUIL
6737,21164,CHAZILLY
6738,21165,CHEMIN-D'AISEY
6739,21166,CHENÔVE
6740,21167,CHEUGE
6741,21168,CHEVANNAY
6742,21169,CHEVANNES
6743,21170,CHEVIGNY-EN-VALIÈRE
6744,21171,CHEVIGNY-SAINT-SAUVEUR
6745,21172,CHIVRES
6746,21173,CHOREY-LES-BEAUNE
6747,21175,CIREY-LÈS-PONTAILLER
6748,21176,CIVRY-EN-MONTAGNE
6749,21177,CLAMEREY
6750,21178,VALFORÊT
6751,21179,CLÉNAY
6752,21180,CLÉRY
